date,open,high,low,close,volume
2010-02-14 14:00:00+00:00,0.69756,0.699,0.69549,0.69742,7799
2010-02-15 14:00:00+00:00,0.6974,0.70526,0.69634,0.70406,15086
2010-02-16 14:00:00+00:00,0.70408,0.70806,0.7027,0.70624,17931
2010-02-17 14:00:00+00:00,0.70622,0.70688,0.6985,0.70046,22929
2010-02-18 14:00:00+00:00,0.70044,0.7063,0.69314,0.69414,36929
2010-02-19 14:00:00+00:00,0.69412,0.69961,0.69318,0.69954,10484
2010-02-21 14:00:00+00:00,0.69914,0.7038,0.69881,0.70181,9806
2010-02-22 14:00:00+00:00,0.70184,0.70586,0.6987,0.70062,21173
2010-02-23 14:00:00+00:00,0.7006,0.70126,0.6872,0.69162,33732
2010-02-24 14:00:00+00:00,0.69164,0.69462,0.6865,0.6865,32682
2010-02-25 14:00:00+00:00,0.68652,0.69626,0.6848,0.69454,33079
2010-02-26 14:00:00+00:00,0.6945,0.70182,0.69254,0.69812,13511
2010-02-28 14:00:00+00:00,0.69798,0.70176,0.69314,0.69666,17739
2010-03-01 14:00:00+00:00,0.6967,0.70053,0.6924,0.69726,32141
2010-03-02 14:00:00+00:00,0.69724,0.69866,0.6897,0.69112,29313
2010-03-03 14:00:00+00:00,0.6911,0.69634,0.6869,0.6908,33385
2010-03-04 14:00:00+00:00,0.69078,0.69437,0.68522,0.69342,28231
2010-03-05 14:00:00+00:00,0.69344,0.69774,0.69267,0.69689,8536
2010-03-07 14:00:00+00:00,0.69696,0.70292,0.69409,0.70146,15577
2010-03-08 14:00:00+00:00,0.70144,0.7036,0.69622,0.69816,26885
2010-03-09 14:00:00+00:00,0.69818,0.70753,0.6978,0.70667,24345
2010-03-10 14:00:00+00:00,0.70669,0.70982,0.69756,0.69852,29555
2010-03-11 14:00:00+00:00,0.69855,0.70502,0.69644,0.70262,21378
2010-03-12 14:00:00+00:00,0.70266,0.70288,0.69888,0.70176,7686
2010-03-14 13:00:00+00:00,0.70165,0.7062,0.69997,0.70124,13237
2010-03-15 13:00:00+00:00,0.70127,0.7057,0.69877,0.70366,19152
2010-03-16 13:00:00+00:00,0.70363,0.71587,0.70363,0.71525,27317
2010-03-17 13:00:00+00:00,0.71527,0.71787,0.71188,0.71573,21765
2010-03-18 13:00:00+00:00,0.71576,0.71741,0.71041,0.7116,22946
2010-03-19 13:00:00+00:00,0.71162,0.71184,0.70656,0.70779,10390
2010-03-21 13:00:00+00:00,0.7082,0.70892,0.70016,0.70107,13156
2010-03-22 13:00:00+00:00,0.70105,0.70779,0.70056,0.70515,18468
2010-03-23 13:00:00+00:00,0.70517,0.708,0.70024,0.70132,25761
2010-03-24 13:00:00+00:00,0.70134,0.7102,0.69943,0.70916,26617
2010-03-25 13:00:00+00:00,0.70912,0.71,0.70288,0.70544,27019
2010-03-26 13:00:00+00:00,0.70542,0.7059,0.70154,0.70323,11047
2010-03-28 13:00:00+00:00,0.70236,0.71179,0.70236,0.7081,13081
2010-03-29 13:00:00+00:00,0.70812,0.71326,0.70753,0.71213,19148
2010-03-30 13:00:00+00:00,0.71215,0.71257,0.70736,0.70799,20425
2010-03-31 13:00:00+00:00,0.70797,0.71145,0.70352,0.70563,25204
2010-04-01 13:00:00+00:00,0.70561,0.70862,0.70482,0.70623,9063
2010-04-02 13:00:00+00:00,0.70626,0.70645,0.7051,0.7064,1222
2010-04-04 13:00:00+00:00,0.70575,0.7073,0.7021,0.7024,3235
