date,open,high,low,close,volume
2010-02-08 14:00:00+00:00,1.06972,1.07756,1.06619,1.06742,25445
2010-02-09 14:00:00+00:00,1.0674,1.07574,1.06273,1.06792,35170
2010-02-10 14:00:00+00:00,1.0679,1.07082,1.05578,1.05758,29604
2010-02-11 14:00:00+00:00,1.0576,1.06115,1.048,1.0519,34174
2010-02-12 14:00:00+00:00,1.05188,1.05734,1.04991,1.05032,12570
2010-02-14 14:00:00+00:00,1.05052,1.05334,1.04637,1.04742,7603
2010-02-15 14:00:00+00:00,1.04745,1.05125,1.04419,1.04482,12964
2010-02-16 14:00:00+00:00,1.04477,1.04588,1.04109,1.04466,18147
2010-02-17 14:00:00+00:00,1.04464,1.0498,1.04334,1.04572,21541
2010-02-18 14:00:00+00:00,1.04568,1.05304,1.03978,1.0508,34525
2010-02-19 14:00:00+00:00,1.05082,1.0509,1.0389,1.03917,12816
2010-02-21 14:00:00+00:00,1.03927,1.04062,1.03705,1.0399,11184
2010-02-22 14:00:00+00:00,1.03987,1.04658,1.0382,1.04328,21238
2010-02-23 14:00:00+00:00,1.0433,1.05943,1.04286,1.05386,28434
2010-02-24 14:00:00+00:00,1.05388,1.06425,1.05104,1.06386,29924
2010-02-25 14:00:00+00:00,1.06384,1.06806,1.05614,1.05738,29995
2010-02-26 14:00:00+00:00,1.05735,1.06142,1.05116,1.05177,15277
2010-02-28 14:00:00+00:00,1.05265,1.05741,1.04728,1.04756,16310
2010-03-01 14:00:00+00:00,1.04753,1.04982,1.0341,1.03514,29453
2010-03-02 14:00:00+00:00,1.03517,1.03702,1.03096,1.03214,29258
2010-03-03 14:00:00+00:00,1.03217,1.0339,1.02706,1.02916,25831
2010-03-04 14:00:00+00:00,1.02918,1.03398,1.02714,1.02876,24040
2010-03-05 14:00:00+00:00,1.02872,1.03079,1.02611,1.02888,13575
2010-03-07 14:00:00+00:00,1.02944,1.02969,1.02575,1.02729,11326
2010-03-08 14:00:00+00:00,1.02726,1.03204,1.02512,1.02966,23842
2010-03-09 14:00:00+00:00,1.02963,1.0298,1.02363,1.02666,21335
2010-03-10 14:00:00+00:00,1.02663,1.03152,1.02168,1.03076,20990
2010-03-11 14:00:00+00:00,1.03074,1.0322,1.01554,1.01658,26639
2010-03-12 14:00:00+00:00,1.01661,1.01945,1.01602,1.01931,10859
2010-03-14 13:00:00+00:00,1.01861,1.01956,1.01652,1.01863,11012
2010-03-15 13:00:00+00:00,1.01865,1.02322,1.01636,1.01734,21510
2010-03-16 13:00:00+00:00,1.01732,1.0179,1.01065,1.01073,20706
2010-03-17 13:00:00+00:00,1.01071,1.01394,1.00714,1.01096,20512
2010-03-18 13:00:00+00:00,1.01094,1.01888,1.00624,1.00732,23330
2010-03-19 13:00:00+00:00,1.00729,1.01784,1.00671,1.01728,11541
2010-03-21 13:00:00+00:00,1.01655,1.02218,1.01474,1.02192,9186
2010-03-22 13:00:00+00:00,1.02194,1.02434,1.01682,1.01941,20651
2010-03-23 13:00:00+00:00,1.01944,1.02562,1.0152,1.0236,24715
2010-03-24 13:00:00+00:00,1.02358,1.0282,1.0178,1.01928,28161
2010-03-25 13:00:00+00:00,1.01924,1.02778,1.01714,1.02488,30141
2010-03-26 13:00:00+00:00,1.0249,1.03042,1.0249,1.02662,16816
2010-03-28 13:00:00+00:00,1.0265,1.02731,1.01998,1.02272,11053
2010-03-29 13:00:00+00:00,1.0227,1.023,1.01768,1.01791,18742
2010-03-30 13:00:00+00:00,1.01791,1.02172,1.01292,1.01632,26305
2010-03-31 13:00:00+00:00,1.01634,1.01974,1.01068,1.01122,22288
2010-04-01 13:00:00+00:00,1.0112,1.013,1.00666,1.00975,17642
2010-04-02 13:00:00+00:00,1.00973,1.0113,1.00848,1.0112,2938
2010-04-04 13:00:00+00:00,1.01071,1.01071,1.0051,1.00536,4737
2010-04-05 13:00:00+00:00,1.00534,1.00554,0.99994,1.00188,18412
2010-04-06 13:00:00+00:00,1.0019,1.00376,0.99782,1.0027,17738
2010-04-07 13:00:00+00:00,1.00268,1.00952,0.99953,1.00774,23895
2010-04-08 13:00:00+00:00,1.00777,1.01049,0.99907,1.00438,20937
2010-04-09 13:00:00+00:00,1.00436,1.00726,1.00247,1.00247,10054
2010-04-11 13:00:00+00:00,1.00177,1.00886,1.0012,1.00819,12743
2010-04-12 13:00:00+00:00,1.00817,1.00828,1.00113,1.00125,16098
2010-04-13 13:00:00+00:00,1.00127,1.00655,0.99624,0.99812,17447
2010-04-14 13:00:00+00:00,0.99814,1.00074,0.99546,0.99886,18497
2010-04-15 13:00:00+00:00,0.99889,1.00584,0.99668,1.00434,21191
2010-04-16 13:00:00+00:00,1.00436,1.01641,1.00326,1.01287,16148
2010-04-18 13:00:00+00:00,1.01248,1.02154,1.01248,1.01794,13856
2010-04-19 13:00:00+00:00,1.01796,1.02056,1.01028,1.01101,23424
2010-04-20 13:00:00+00:00,1.01098,1.01111,0.993,0.99678,27179
2010-04-21 13:00:00+00:00,0.99682,1.00182,0.99478,1.00114,22765
2010-04-22 13:00:00+00:00,1.00118,1.0065,0.99686,1.00517,34906
2010-04-23 13:00:00+00:00,1.0052,1.00626,0.99907,0.99912,10888
2010-04-25 13:00:00+00:00,0.99932,1.0009,0.99712,0.99918,9879
2010-04-26 13:00:00+00:00,0.99916,1.00904,0.9988,1.00838,22731
2010-04-27 13:00:00+00:00,1.00836,1.0197,1.00524,1.0094,38302
2010-04-28 13:00:00+00:00,1.00938,1.01644,1.0014,1.0024,33389
2010-04-29 13:00:00+00:00,1.00238,1.00724,1.00163,1.00619,27467
2010-04-30 13:00:00+00:00,1.00616,1.01793,1.00554,1.01793,17199
2010-05-02 13:00:00+00:00,1.01793,1.01865,1.0125,1.01311,9497
2010-05-03 13:00:00+00:00,1.01314,1.01952,1.01008,1.01949,24144
2010-05-04 13:00:00+00:00,1.01951,1.03078,1.01879,1.03074,36062
2010-05-05 13:00:00+00:00,1.03076,1.04086,1.02535,1.03612,46865
2010-05-06 13:00:00+00:00,1.0361,1.07446,1.03091,1.03872,100746
2010-05-07 13:00:00+00:00,1.03869,1.05602,1.03852,1.04387,51240
2010-05-09 13:00:00+00:00,1.04387,1.04455,1.02105,1.02362,36504
2010-05-10 13:00:00+00:00,1.02365,1.0294,1.02144,1.02611,53447
2010-05-11 13:00:00+00:00,1.02613,1.02652,1.01495,1.0177,44573
2010-05-12 13:00:00+00:00,1.01772,1.0216,1.01102,1.01747,37410
2010-05-13 13:00:00+00:00,1.0175,1.02906,1.01264,1.02782,36884
2010-05-14 13:00:00+00:00,1.02785,1.03783,1.0276,1.03538,26759
2010-05-16 13:00:00+00:00,1.03448,1.04388,1.03355,1.03524,26329
2010-05-17 13:00:00+00:00,1.03527,1.04292,1.02567,1.02801,54911
2010-05-18 13:00:00+00:00,1.02803,1.05182,1.02466,1.0422,72784
2010-05-19 13:00:00+00:00,1.04222,1.06744,1.04044,1.06529,79955
2010-05-20 13:00:00+00:00,1.06532,1.07504,1.05967,1.06908,97167
2010-05-21 13:00:00+00:00,1.06904,1.07254,1.05519,1.05972,40333
2010-05-23 13:00:00+00:00,1.05956,1.06608,1.05346,1.05686,33125
2010-05-24 13:00:00+00:00,1.0569,1.08548,1.0553,1.08252,66058
2010-05-25 13:00:00+00:00,1.0825,1.08488,1.06326,1.06718,70568
2010-05-26 13:00:00+00:00,1.0672,1.07191,1.05126,1.05591,67557
2010-05-27 13:00:00+00:00,1.05593,1.05799,1.04433,1.04644,54755
2010-05-28 13:00:00+00:00,1.04646,1.05602,1.04585,1.05469,24880
2010-05-30 13:00:00+00:00,1.05265,1.05538,1.04272,1.04404,14409
2010-05-31 13:00:00+00:00,1.04406,1.05526,1.04129,1.04643,42663
2010-06-01 13:00:00+00:00,1.04631,1.05718,1.04225,1.05265,62917
2010-06-02 13:00:00+00:00,1.05268,1.05288,1.03339,1.03816,44763
2010-06-03 13:00:00+00:00,1.03814,1.05058,1.03523,1.0486,53718
2010-06-04 13:00:00+00:00,1.04864,1.06297,1.04602,1.06264,24907
2010-06-06 13:00:00+00:00,1.06177,1.06796,1.05652,1.05681,32858
2010-06-07 13:00:00+00:00,1.05683,1.06182,1.05156,1.05474,52554
2010-06-08 13:00:00+00:00,1.0547,1.05924,1.04056,1.04211,52227
2010-06-09 13:00:00+00:00,1.04214,1.0454,1.03331,1.03496,48195
2010-06-10 13:00:00+00:00,1.03493,1.03677,1.02879,1.03633,46903
2010-06-11 13:00:00+00:00,1.03631,1.03892,1.03114,1.03244,19633
2010-06-13 13:00:00+00:00,1.03204,1.03498,1.02578,1.02615,22072
2010-06-14 13:00:00+00:00,1.02612,1.03615,1.02245,1.02793,44392
2010-06-15 13:00:00+00:00,1.02796,1.03234,1.0242,1.03064,37813
2010-06-16 13:00:00+00:00,1.03066,1.03126,1.02243,1.02488,38476
2010-06-17 13:00:00+00:00,1.02485,1.03384,1.02427,1.02754,39223
2010-06-18 13:00:00+00:00,1.02752,1.02808,1.02073,1.02188,13792
2010-06-20 13:00:00+00:00,1.02188,1.02344,1.01517,1.0163,23331
2010-06-21 13:00:00+00:00,1.01627,1.0261,1.0139,1.01924,36905
2010-06-22 13:00:00+00:00,1.01926,1.03748,1.01817,1.03685,40755
2010-06-23 13:00:00+00:00,1.03687,1.04603,1.036,1.04269,53828
2010-06-24 13:00:00+00:00,1.04266,1.04699,1.03744,1.03866,44296
2010-06-25 13:00:00+00:00,1.03864,1.04131,1.03404,1.03525,17493
2010-06-27 13:00:00+00:00,1.03554,1.03724,1.03208,1.03572,17623
2010-06-28 13:00:00+00:00,1.03574,1.05092,1.03274,1.04962,42879
2010-06-29 13:00:00+00:00,1.04958,1.05772,1.04672,1.05636,55836
2010-06-30 13:00:00+00:00,1.05634,1.06748,1.05568,1.0593,56032
2010-07-01 13:00:00+00:00,1.05928,1.0663,1.0557,1.06421,57093
2010-07-02 13:00:00+00:00,1.06424,1.06686,1.05943,1.06239,23329
2010-07-04 13:00:00+00:00,1.06243,1.06608,1.05764,1.06394,13887
2010-07-05 13:00:00+00:00,1.0639,1.06774,1.05608,1.0564,30965
2010-07-06 13:00:00+00:00,1.05638,1.06062,1.0486,1.05668,38484
2010-07-07 13:00:00+00:00,1.0567,1.05695,1.04077,1.04141,40123
2010-07-08 13:00:00+00:00,1.04143,1.04625,1.03246,1.0338,35068
2010-07-09 13:00:00+00:00,1.03378,1.03416,1.02978,1.03383,14056
2010-07-11 13:00:00+00:00,1.03277,1.03456,1.0301,1.03322,15027
2010-07-12 13:00:00+00:00,1.03324,1.03865,1.02927,1.03079,29867
2010-07-13 13:00:00+00:00,1.03077,1.03672,1.02769,1.03428,30442
2010-07-14 13:00:00+00:00,1.03425,1.03822,1.02832,1.03082,35600
2010-07-15 13:00:00+00:00,1.03079,1.04674,1.02989,1.04425,38974
2010-07-16 13:00:00+00:00,1.04422,1.0584,1.04347,1.05772,18295
2010-07-18 13:00:00+00:00,1.05672,1.05812,1.04994,1.05292,16828
2010-07-19 13:00:00+00:00,1.0529,1.05862,1.04876,1.05246,36767
2010-07-20 13:00:00+00:00,1.05238,1.05854,1.03518,1.0375,36261
2010-07-21 13:00:00+00:00,1.03748,1.05038,1.03748,1.04406,41893
2010-07-22 13:00:00+00:00,1.04404,1.04454,1.03468,1.03864,33336
2010-07-23 13:00:00+00:00,1.0386,1.04277,1.03576,1.03586,19009
2010-07-25 13:00:00+00:00,1.03638,1.03884,1.0336,1.03476,14680
2010-07-26 13:00:00+00:00,1.03478,1.03526,1.02569,1.02859,31400
2010-07-27 13:00:00+00:00,1.02856,1.03955,1.02709,1.03191,37202
2010-07-28 13:00:00+00:00,1.03188,1.0392,1.03036,1.03312,31866
2010-07-29 13:00:00+00:00,1.03314,1.0388,1.03108,1.0359,38497
2010-07-30 13:00:00+00:00,1.03587,1.03761,1.02649,1.02969,21179
2010-08-01 13:00:00+00:00,1.02956,1.03018,1.02212,1.02452,16426
2010-08-02 13:00:00+00:00,1.0245,1.02586,1.0205,1.0234,28509
2010-08-03 13:00:00+00:00,1.02338,1.02741,1.02082,1.02135,26542
2010-08-04 13:00:00+00:00,1.02132,1.02306,1.01076,1.0138,31838
2010-08-05 13:00:00+00:00,1.01382,1.02579,1.01299,1.02292,27249
2010-08-06 13:00:00+00:00,1.02294,1.03063,1.02051,1.02726,18346
2010-08-08 13:00:00+00:00,1.02726,1.02998,1.02606,1.02695,12817
2010-08-09 13:00:00+00:00,1.02692,1.03855,1.02563,1.03607,23597
2010-08-10 13:00:00+00:00,1.03609,1.04292,1.02981,1.04175,37896
2010-08-11 13:00:00+00:00,1.04177,1.0494,1.04146,1.04758,40317
2010-08-12 13:00:00+00:00,1.0476,1.04821,1.03576,1.04046,34754
2010-08-13 13:00:00+00:00,1.04044,1.04254,1.03508,1.04185,11411
2010-08-15 13:00:00+00:00,1.0409,1.04476,1.03713,1.04195,15454
2010-08-16 13:00:00+00:00,1.04197,1.04653,1.0343,1.03608,31946
2010-08-17 13:00:00+00:00,1.03606,1.03661,1.02724,1.02858,34336
2010-08-18 13:00:00+00:00,1.0286,1.03332,1.0248,1.03168,35522
2010-08-19 13:00:00+00:00,1.03171,1.05075,1.03049,1.04828,35219
2010-08-20 13:00:00+00:00,1.04826,1.0515,1.04736,1.04747,13412
2010-08-22 13:00:00+00:00,1.04971,1.05023,1.04448,1.04628,16118
2010-08-23 13:00:00+00:00,1.04625,1.06576,1.04597,1.06515,35539
2010-08-24 13:00:00+00:00,1.06513,1.0668,1.05567,1.06537,45267
2010-08-25 13:00:00+00:00,1.06535,1.0659,1.05444,1.05619,34074
2010-08-26 13:00:00+00:00,1.05621,1.06166,1.05219,1.05858,32036
2010-08-27 13:00:00+00:00,1.05854,1.06495,1.05061,1.05078,22663
2010-08-29 13:00:00+00:00,1.05097,1.05257,1.04726,1.05221,15071
2010-08-30 13:00:00+00:00,1.05223,1.06617,1.05169,1.06472,34363
2010-08-31 13:00:00+00:00,1.06469,1.06734,1.05658,1.05728,43146
2010-09-01 13:00:00+00:00,1.05726,1.05726,1.04716,1.05187,35409
2010-09-02 13:00:00+00:00,1.05189,1.0569,1.04255,1.04266,35389
2010-09-03 13:00:00+00:00,1.04264,1.04538,1.0382,1.03883,14501
2010-09-05 13:00:00+00:00,1.03932,1.04167,1.03447,1.03473,10877
2010-09-06 13:00:00+00:00,1.03475,1.04321,1.03407,1.04307,20537
2010-09-07 13:00:00+00:00,1.0431,1.05088,1.04096,1.04635,32143
2010-09-08 13:00:00+00:00,1.04641,1.04787,1.03217,1.03275,33158
2010-09-09 13:00:00+00:00,1.03272,1.03525,1.02875,1.03314,26131
2010-09-10 13:00:00+00:00,1.03312,1.03745,1.03178,1.03699,12468
2010-09-12 13:00:00+00:00,1.03699,1.03712,1.02888,1.02994,13136
2010-09-13 13:00:00+00:00,1.02991,1.03058,1.0247,1.02636,28624
2010-09-14 13:00:00+00:00,1.02638,1.0321,1.02168,1.03062,36380
2010-09-15 13:00:00+00:00,1.03064,1.03135,1.02399,1.02758,29623
2010-09-16 13:00:00+00:00,1.02756,1.02896,1.02167,1.0281,26924
2010-09-17 13:00:00+00:00,1.02812,1.03504,1.0277,1.0333,14501
2010-09-19 13:00:00+00:00,1.03292,1.03472,1.0291,1.0333,12389
2010-09-20 13:00:00+00:00,1.03333,1.03362,1.02619,1.03012,28247
2010-09-21 13:00:00+00:00,1.0301,1.03304,1.01917,1.02673,40220
2010-09-22 13:00:00+00:00,1.02671,1.03762,1.02332,1.03726,36702
2010-09-23 13:00:00+00:00,1.03723,1.03798,1.02374,1.02429,38685
2010-09-24 13:00:00+00:00,1.02426,1.02794,1.02263,1.0241,13124
